document,degradation,level,pipeline,cer,wer,taux_mots_detectes,taux_mots_manquants
0011906503.png,distorsion_decalage,moyen,pipeline_complet,0.6670854271356784,0.8925619834710744,0.31843575418994413,0.6815642458100559
92298125.png,distorsion_decalage,moyen,aucun,0.2652284263959391,0.39285714285714285,0.7739130434782608,0.22608695652173916
92298125.png,distorsion_decalage,moyen,deskew_seul,0.3565989847715736,0.4785714285714286,0.6521739130434783,0.34782608695652173
92298125.png,distorsion_decalage,moyen,denoise_seul,0.4251269035532995,0.4714285714285714,0.6260869565217392,0.3739130434782608
92298125.png,distorsion_decalage,moyen,contraste_seul,0.2703045685279188,0.39285714285714285,0.7913043478260869,0.20869565217391306
92298125.png,distorsion_decalage,moyen,binarisation_seule,0.4365482233502538,0.6714285714285714,0.4608695652173913,0.5391304347826087
92298125.png,distorsion_decalage,moyen,pipeline_complet,0.36548223350253806,0.65,0.4782608695652174,0.5217391304347826
0060214859.png,distorsion_decalage,moyen,aucun,0.41251778093883357,0.6466165413533834,0.5238095238095238,0.47619047619047616
0060214859.png,distorsion_decalage,moyen,deskew_seul,0.44950213371266,0.7142857142857143,0.5428571428571428,0.4571428571428572
0060214859.png,distorsion_decalage,moyen,denoise_seul,0.4352773826458037,0.6616541353383458,0.5428571428571428,0.4571428571428572
0060214859.png,distorsion_decalage,moyen,contraste_seul,0.49359886201991465,0.7218045112781954,0.5047619047619047,0.49523809523809526
0060214859.png,distorsion_decalage,moyen,binarisation_seule,0.5633001422475107,0.7969924812030075,0.44761904761904764,0.5523809523809524
0060214859.png,distorsion_decalage,moyen,pipeline_complet,0.5533428165007113,0.7894736842105263,0.4,0.6
91914407.png,distorsion_decalage,moyen,aucun,0.27848101265822783,0.44954128440366975,0.7415730337078652,0.2584269662921348
91914407.png,distorsion_decalage,moyen,deskew_seul,0.29430379746835444,0.47706422018348627,0.6853932584269663,0.3146067415730337
91914407.png,distorsion_decalage,moyen,denoise_seul,0.2800632911392405,0.45871559633027525,0.7303370786516854,0.2696629213483146
91914407.png,distorsion_decalage,moyen,contraste_seul,0.28639240506329117,0.43119266055045874,0.7191011235955056,0.2808988764044944
91914407.png,distorsion_decalage,moyen,binarisation_seule,0.31170886075949367,0.5229357798165137,0.6741573033707865,0.3258426966292135
91914407.png,distorsion_decalage,moyen,pipeline_complet,0.37816455696202533,0.6055045871559633,0.5168539325842697,0.4831460674157303
00851772_1780.png,distorsion_decalage,moyen,aucun,0.646896551724138,0.8715596330275229,0.2391304347826087,0.7608695652173914
00851772_1780.png,distorsion_decalage,moyen,deskew_seul,0.5503448275862068,0.7339449541284404,0.41304347826086957,0.5869565217391304
00851772_1780.png,distorsion_decalage,moyen,denoise_seul,0.5613793103448276,0.7981651376146789,0.34782608695652173,0.6521739130434783
00851772_1780.png,distorsion_decalage,moyen,contraste_seul,0.5282758620689655,0.6972477064220184,0.5108695652173914,0.48913043478260865
00851772_1780.png,distorsion_decalage,moyen,binarisation_seule,0.5806896551724138,0.7706422018348624,0.30434782608695654,0.6956521739130435
00851772_1780.png,distorsion_decalage,moyen,pipeline_complet,0.64,0.8623853211009175,0.2608695652173913,0.7391304347826086
0012602424.png,distorsion_decalage,moyen,aucun,0.612,0.7990867579908676,0.4233128834355828,0.5766871165644172
0012602424.png,distorsion_decalage,moyen,deskew_seul,0.6392,0.8036529680365296,0.4539877300613497,0.5460122699386503
0012602424.png,distorsion_decalage,moyen,denoise_seul,0.5456,0.7077625570776256,0.4601226993865031,0.5398773006134969
0012602424.png,distorsion_decalage,moyen,contraste_seul,0.6088,0.7579908675799086,0.3803680981595092,0.6196319018404908
0012602424.png,distorsion_decalage,moyen,binarisation_seule,0.6512,0.821917808219178,0.3558282208588957,0.6441717791411044
0012602424.png,distorsion_decalage,moyen,pipeline_complet,0.652,0.8401826484018264,0.294478527607362,0.705521472392638
71190280.png,distorsion_decalage,moyen,aucun,0.6383442265795207,0.803030303030303,0.6785714285714286,0.3214285714285714
71190280.png,distorsion_decalage,moyen,deskew_seul,0.7233115468409586,0.9242424242424242,0.7142857142857143,0.2857142857142857
71190280.png,distorsion_decalage,moyen,denoise_seul,0.7429193899782135,0.9696969696969697,0.6785714285714286,0.3214285714285714
71190280.png,distorsion_decalage,moyen,contraste_seul,0.7058823529411765,0.8787878787878788,0.6607142857142857,0.3392857142857143
71190280.png,distorsion_decalage,moyen,binarisation_seule,0.6710239651416122,0.8636363636363636,0.5,0.5
71190280.png,distorsion_decalage,moyen,pipeline_complet,0.8474945533769063,1.1818181818181819,0.39285714285714285,0.6071428571428572
00070353.png,distorsion_decalage,moyen,aucun,0.598014888337469,0.7380952380952381,0.3925233644859813,0.6074766355140186
00070353.png,distorsion_decalage,moyen,deskew_seul,0.3002481389578164,0.48412698412698413,0.6635514018691588,0.33644859813084116
00070353.png,distorsion_decalage,moyen,denoise_seul,0.39950372208436724,0.5793650793650794,0.6074766355140186,0.39252336448598135
00070353.png,distorsion_decalage,moyen,contraste_seul,0.29528535980148884,0.4603174603174603,0.616822429906542,0.383177570093458
00070353.png,distorsion_decalage,moyen,binarisation_seule,0.6203473945409429,0.7936507936507936,0.3177570093457944,0.6822429906542056
00070353.png,distorsion_decalage,moyen,pipeline_complet,0.49379652605459057,0.7301587301587301,0.37383177570093457,0.6261682242990654
0071032807.png,distorsion_decalage,moyen,aucun,0.3584070796460177,0.5,0.6721311475409836,0.3278688524590164
0071032807.png,distorsion_decalage,moyen,deskew_seul,0.37168141592920356,0.5588235294117647,0.6721311475409836,0.3278688524590164
0071032807.png,distorsion_decalage,moyen,denoise_seul,0.336283185840708,0.4852941176470588,0.6721311475409836,0.3278688524590164
0071032807.png,distorsion_decalage,moyen,contraste_seul,0.3584070796460177,0.6029411764705882,0.639344262295082,0.360655737704918
0071032807.png,distorsion_decalage,moyen,binarisation_seule,0.4247787610619469,0.6764705882352942,0.4262295081967213,0.5737704918032787
0071032807.png,distorsion_decalage,moyen,pipeline_complet,0.45353982300884954,0.7794117647058824,0.39344262295081966,0.6065573770491803
71563825.png,distorsion_decalage,moyen,aucun,0.49183673469387756,0.6833333333333333,0.4588235294117647,0.5411764705882354
71563825.png,distorsion_decalage,moyen,deskew_seul,0.3761904761904762,0.6208333333333333,0.5411764705882353,0.45882352941176474
71563825.png,distorsion_decalage,moyen,denoise_seul,0.39591836734693875,0.7,0.5411764705882353,0.45882352941176474
71563825.png,distorsion_decalage,moyen,contraste_seul,0.3299319727891156,0.525,0.6058823529411764,0.3941176470588236
71563825.png,distorsion_decalage,moyen,binarisation_seule,0.35714285714285715,0.625,0.45294117647058824,0.5470588235294118
71563825.png,distorsion_decalage,moyen,pipeline_complet,0.6653061224489796,0.9208333333333333,0.11176470588235295,0.888235294117647
00920222.png,distorsion_decalage,fort,aucun,0.5428015564202334,0.6966292134831461,0.6573426573426573,0.3426573426573427
00920222.png,distorsion_decalage,fort,deskew_seul,0.5428015564202334,0.6966292134831461,0.6573426573426573,0.3426573426573427
00920222.png,distorsion_decalage,fort,denoise_seul,0.5058365758754864,0.6741573033707865,0.6433566433566433,0.35664335664335667
00920222.png,distorsion_decalage,fort,contraste_seul,0.4717898832684825,0.6348314606741573,0.5734265734265734,0.42657342657342656
00920222.png,distorsion_decalage,fort,binarisation_seule,0.7928015564202334,0.9382022471910112,0.1888111888111888,0.8111888111888113
00920222.png,distorsion_decalage,fort,pipeline_complet,0.6488326848249028,0.8258426966292135,0.2867132867132867,0.7132867132867133
0060007216.png,distorsion_decalage,fort,aucun,0.48443579766536965,0.6428571428571429,0.6027397260273972,0.3972602739726028
0060007216.png,distorsion_decalage,fort,deskew_seul,0.6750972762645915,0.7976190476190477,0.589041095890411,0.410958904109589
0060007216.png,distorsion_decalage,fort,denoise_seul,0.4649805447470817,0.5952380952380952,0.6438356164383562,0.3561643835616438
0060007216.png,distorsion_decalage,fort,contraste_seul,0.5719844357976653,0.6785714285714286,0.6575342465753424,0.34246575342465757
0060007216.png,distorsion_decalage,fort,binarisation_seule,0.6770428015564203,0.8452380952380952,0.5753424657534246,0.4246575342465754
0060007216.png,distorsion_decalage,fort,pipeline_complet,0.7120622568093385,0.9285714285714286,0.3013698630136986,0.6986301369863014
88547278_88547279.png,distorsion_decalage,fort,aucun,0.7182587666263603,1.112781954887218,0.6260162601626016,0.3739837398373984
88547278_88547279.png,distorsion_decalage,fort,deskew_seul,0.6541717049576784,1.0150375939849625,0.5609756097560976,0.4390243902439024
88547278_88547279.png,distorsion_decalage,fort,denoise_seul,0.6831922611850061,1.0751879699248121,0.5934959349593496,0.4065040650406504
88547278_88547279.png,distorsion_decalage,fort,contraste_seul,0.39177750906892383,0.5338345864661654,0.6910569105691057,0.3089430894308943
88547278_88547279.png,distorsion_decalage,fort,binarisation_seule,0.49334945586457074,0.7142857142857143,0.45528455284552843,0.5447154471544715
88547278_88547279.png,distorsion_decalage,fort,pipeline_complet,0.6384522370012092,0.9624060150375939,0.3902439024390244,0.6097560975609756
92327794.png,distorsion_decalage,fort,aucun,0.4375,0.5454545454545454,0.5588235294117647,0.4411764705882353
92327794.png,distorsion_decalage,fort,deskew_seul,0.6183035714285714,0.7792207792207793,0.3088235294117647,0.6911764705882353
92327794.png,distorsion_decalage,fort,denoise_seul,0.4330357142857143,0.5454545454545454,0.5735294117647058,0.42647058823529416
92327794.png,distorsion_decalage,fort,contraste_seul,0.44419642857142855,0.5454545454545454,0.5588235294117647,0.4411764705882353
92327794.png,distorsion_decalage,fort,binarisation_seule,0.42857142857142855,0.8051948051948052,0.38235294117647056,0.6176470588235294
92327794.png,distorsion_decalage,fort,pipeline_complet,0.9419642857142857,1.0,0.0,1.0
01150773_01150774.png,distorsion_decalage,fort,aucun,0.8115799803729146,0.906832298136646,0.21323529411764705,0.7867647058823529
01150773_01150774.png,distorsion_decalage,fort,deskew_seul,0.8891069676153092,0.9627329192546584,0.08088235294117647,0.9191176470588235
01150773_01150774.png,distorsion_decalage,fort,denoise_seul,0.8145240431795878,0.906832298136646,0.20588235294117646,0.7941176470588236
01150773_01150774.png,distorsion_decalage,fort,contraste_seul,0.8105986261040236,0.8944099378881988,0.22058823529411764,0.7794117647058824
01150773_01150774.png,distorsion_decalage,fort,binarisation_seule,0.8263002944062807,0.937888198757764,0.17647058823529413,0.8235294117647058
01150773_01150774.png,distorsion_decalage,fort,pipeline_complet,0.8488714425907753,0.9565217391304348,0.07352941176470588,0.9264705882352942
92094746.png,distorsion_decalage,fort,aucun,0.6236323851203501,0.7697368421052632,0.5666666666666667,0.43333333333333335
92094746.png,distorsion_decalage,fort,deskew_seul,0.5886214442013129,0.756578947368421,0.5833333333333334,0.41666666666666663
92094746.png,distorsion_decalage,fort,denoise_seul,0.6105032822757112,0.7763157894736842,0.5583333333333333,0.44166666666666665
92094746.png,distorsion_decalage,fort,contraste_seul,0.5984682713347921,0.756578947368421,0.6416666666666667,0.3583333333333333
92094746.png,distorsion_decalage,fort,binarisation_seule,0.6258205689277899,0.8092105263157895,0.5166666666666667,0.4833333333333333
92094746.png,distorsion_decalage,fort,pipeline_complet,0.6159737417943107,0.8421052631578947,0.35833333333333334,0.6416666666666666
0000990274.png,distorsion_decalage,fort,aucun,0.4956647398843931,0.7045454545454546,0.49,0.51
0000990274.png,distorsion_decalage,fort,deskew_seul,0.5303468208092486,0.7424242424242424,0.36,0.64
0000990274.png,distorsion_decalage,fort,denoise_seul,0.5794797687861272,0.7954545454545454,0.37,0.63
0000990274.png,distorsion_decalage,fort,contraste_seul,0.5592485549132948,0.7878787878787878,0.39,0.61
0000990274.png,distorsion_decalage,fort,binarisation_seule,0.5895953757225434,0.9090909090909091,0.32,0.6799999999999999
0000990274.png,distorsion_decalage,fort,pipeline_complet,0.5722543352601156,0.8106060606060606,0.21,0.79
92586242.png,distorsion_decalage,fort,aucun,0.526,0.7160493827160493,0.463768115942029,0.536231884057971
92586242.png,distorsion_decalage,fort,deskew_seul,0.422,0.7407407407407407,0.4057971014492754,0.5942028985507246
92586242.png,distorsion_decalage,fort,denoise_seul,0.508,0.7037037037037037,0.4782608695652174,0.5217391304347826
92586242.png,distorsion_decalage,fort,contraste_seul,0.486,0.7283950617283951,0.4492753623188406,0.5507246376811594
92586242.png,distorsion_decalage,fort,binarisation_seule,0.482,0.691358024691358,0.43478260869565216,0.5652173913043479
92586242.png,distorsion_decalage,fort,pipeline_complet,0.532,0.7901234567901234,0.2608695652173913,0.7391304347826086
01122115.png,distorsion_decalage,fort,aucun,0.7334304442825929,0.8865248226950354,0.6145833333333334,0.38541666666666663
01122115.png,distorsion_decalage,fort,deskew_seul,0.7174071376547706,0.8794326241134752,0.5416666666666666,0.45833333333333337
01122115.png,distorsion_decalage,fort,denoise_seul,0.7305171158048069,0.8687943262411347,0.6041666666666666,0.39583333333333337
01122115.png,distorsion_decalage,fort,contraste_seul,0.607428987618354,0.7553191489361702,0.6354166666666666,0.36458333333333337
01122115.png,distorsion_decalage,fort,binarisation_seule,0.7370721048798252,0.900709219858156,0.5052083333333334,0.49479166666666663
01122115.png,distorsion_decalage,fort,pipeline_complet,0.7378004369992717,0.9113475177304965,0.4635416666666667,0.5364583333333333
0011973451.png,distorsion_decalage,fort,aucun,0.4882860665844636,0.7258064516129032,0.3925233644859813,0.6074766355140186
0011973451.png,distorsion_decalage,fort,deskew_seul,0.5474722564734895,0.7661290322580645,0.42990654205607476,0.5700934579439252
0011973451.png,distorsion_decalage,fort,denoise_seul,0.47102342786683105,0.7096774193548387,0.4205607476635514,0.5794392523364487
0011973451.png,distorsion_decalage,fort,contraste_seul,0.49815043156596794,0.7258064516129032,0.40186915887850466,0.5981308411214954
0011973451.png,distorsion_decalage,fort,binarisation_seule,0.5351418002466092,0.7741935483870968,0.34579439252336447,0.6542056074766356
0011973451.png,distorsion_decalage,fort,pipeline_complet,0.5807644882860666,0.7983870967741935,0.2616822429906542,0.7383177570093458
0012947358.png,distorsion_decalage,fort,aucun,0.5545050055617352,0.7916666666666666,0.5,0.5
0012947358.png,distorsion_decalage,fort,deskew_seul,0.5044493882091212,0.7361111111111112,0.5327102803738317,0.4672897196261683
0012947358.png,distorsion_decalage,fort,denoise_seul,0.5278086763070078,0.7326388888888888,0.5093457943925234,0.49065420560747663
0012947358.png,distorsion_decalage,fort,contraste_seul,0.44271412680756395,0.6701388888888888,0.5467289719626168,0.4532710280373832
0012947358.png,distorsion_decalage,fort,binarisation_seule,0.5672969966629589,0.8506944444444444,0.411214953271028,0.5887850467289719
0012947358.png,distorsion_decalage,fort,pipeline_complet,0.5695216907675195,0.8194444444444444,0.3364485981308411,0.6635514018691588
00851772_1780.png,distorsion_decalage,fort,aucun,0.5489655172413793,0.6972477064220184,0.3695652173913043,0.6304347826086957
00851772_1780.png,distorsion_decalage,fort,deskew_seul,0.8386206896551724,0.8899082568807339,0.18478260869565216,0.8152173913043479
00851772_1780.png,distorsion_decalage,fort,denoise_seul,0.543448275862069,0.7064220183486238,0.33695652173913043,0.6630434782608696
00851772_1780.png,distorsion_decalage,fort,contraste_seul,0.6027586206896551,0.7522935779816514,0.32608695652173914,0.6739130434782609
00851772_1780.png,distorsion_decalage,fort,binarisation_seule,0.6151724137931035,0.8348623853211009,0.1956521739130435,0.8043478260869565
00851772_1780.png,distorsion_decalage,fort,pipeline_complet,0.8206896551724138,0.963302752293578,0.043478260869565216,0.9565217391304348
0012178355.png,distorsion_decalage,fort,aucun,0.5396975425330813,0.7549668874172185,0.6454545454545455,0.3545454545454545
0012178355.png,distorsion_decalage,fort,deskew_seul,0.5784499054820416,0.8741721854304636,0.5272727272727272,0.4727272727272728
0012178355.png,distorsion_decalage,fort,denoise_seul,0.6181474480151229,0.8211920529801324,0.5727272727272728,0.42727272727272725
0012178355.png,distorsion_decalage,fort,contraste_seul,0.4621928166351607,0.6423841059602649,0.6,0.4
0012178355.png,distorsion_decalage,fort,binarisation_seule,0.553875236294896,0.8145695364238411,0.4909090909090909,0.509090909090909
0012178355.png,distorsion_decalage,fort,pipeline_complet,0.7145557655954632,0.9337748344370861,0.13636363636363635,0.8636363636363636
0011974919.png,distorsion_decalage,fort,aucun,0.42915531335149865,0.6203703703703703,0.7722772277227723,0.2277227722772277
0011974919.png,distorsion_decalage,fort,deskew_seul,0.42915531335149865,0.6203703703703703,0.7722772277227723,0.2277227722772277
0011974919.png,distorsion_decalage,fort,denoise_seul,0.4196185286103542,0.6388888888888888,0.7425742574257426,0.25742574257425743
0011974919.png,distorsion_decalage,fort,contraste_seul,0.42370572207084467,0.6296296296296297,0.7128712871287128,0.28712871287128716
0011974919.png,distorsion_decalage,fort,binarisation_seule,0.4822888283378747,0.7962962962962963,0.40594059405940597,0.594059405940594
0011974919.png,distorsion_decalage,fort,pipeline_complet,0.5953678474114441,0.8333333333333334,0.26732673267326734,0.7326732673267327
0060000813.png,distorsion_decalage,fort,aucun,0.7237960339943342,0.8095238095238095,0.734375,0.265625
0060000813.png,distorsion_decalage,fort,deskew_seul,0.773371104815864,0.9619047619047619,0.5625,0.4375
0060000813.png,distorsion_decalage,fort,denoise_seul,0.7252124645892352,0.8,0.734375,0.265625
0060000813.png,distorsion_decalage,fort,contraste_seul,0.7747875354107648,0.8952380952380953,0.75,0.25
0060000813.png,distorsion_decalage,fort,binarisation_seule,0.7067988668555241,0.8857142857142857,0.546875,0.453125
0060000813.png,distorsion_decalage,fort,pipeline_complet,0.7464589235127479,0.9619047619047619,0.28125,0.71875
00860012_00860014.png,ombres,faible,aucun,0.624804992199688,0.7474226804123711,0.4879518072289157,0.5120481927710843
00860012_00860014.png,ombres,faible,deskew_seul,0.624804992199688,0.7474226804123711,0.4879518072289157,0.5120481927710843
00860012_00860014.png,ombres,faible,denoise_seul,0.6965678627145085,0.788659793814433,0.35542168674698793,0.6445783132530121
00860012_00860014.png,ombres,faible,contraste_seul,0.5881435257410297,0.711340206185567,0.4759036144578313,0.5240963855421688
00860012_00860014.png,ombres,faible,binarisation_seule,0.6630265210608425,0.8195876288659794,0.3493975903614458,0.6506024096385542
00860012_00860014.png,ombres,faible,pipeline_complet,0.6638065522620905,0.8041237113402062,0.21084337349397592,0.7891566265060241
00920222.png,ombres,faible,aucun,0.4056420233463035,0.5730337078651685,0.6783216783216783,0.32167832167832167
00920222.png,ombres,faible,deskew_seul,0.4727626459143969,0.6404494382022472,0.6643356643356644,0.3356643356643356
00920222.png,ombres,faible,denoise_seul,0.5457198443579766,0.6910112359550562,0.6363636363636364,0.36363636363636365
00920222.png,ombres,faible,contraste_seul,0.3657587548638132,0.5,0.6643356643356644,0.3356643356643356
00920222.png,ombres,faible,binarisation_seule,0.4766536964980545,0.6348314606741573,0.5874125874125874,0.4125874125874126
00920222.png,ombres,faible,pipeline_complet,0.791828793774319,0.9269662921348315,0.1048951048951049,0.8951048951048951
0060207528.png,ombres,faible,aucun,0.37523809523809526,0.5738636363636364,0.635036496350365,0.36496350364963503
0060207528.png,ombres,faible,deskew_seul,0.37523809523809526,0.5738636363636364,0.635036496350365,0.36496350364963503
0060207528.png,ombres,faible,denoise_seul,0.3438095238095238,0.5340909090909091,0.6131386861313869,0.3868613138686131
0060207528.png,ombres,faible,contraste_seul,0.32095238095238093,0.48295454545454547,0.583941605839416,0.416058394160584
0060207528.png,ombres,faible,binarisation_seule,0.3438095238095238,0.5625,0.5547445255474452,0.44525547445255476
0060207528.png,ombres,faible,pipeline_complet,0.9676190476190476,0.9943181818181818,0.0072992700729927005,0.9927007299270073
660978.png,ombres,faible,aucun,0.5575364667747164,0.660377358490566,0.7078651685393258,0.2921348314606742
660978.png,ombres,faible,deskew_seul,0.5575364667747164,0.660377358490566,0.7078651685393258,0.2921348314606742
660978.png,ombres,faible,denoise_seul,0.5559157212317666,0.6698113207547169,0.6966292134831461,0.3033707865168539
660978.png,ombres,faible,contraste_seul,0.5348460291734197,0.6698113207547169,0.5842696629213483,0.4157303370786517
660978.png,ombres,faible,binarisation_seule,0.5316045380875203,0.6509433962264151,0.651685393258427,0.348314606741573
660978.png,ombres,faible,pipeline_complet,0.7990275526742301,0.9339622641509434,0.15730337078651685,0.8426966292134832
0060173256.png,ombres,faible,aucun,0.7894736842105263,0.9193548387096774,0.35555555555555557,0.6444444444444444
0060173256.png,ombres,faible,deskew_seul,0.7894736842105263,0.9193548387096774,0.35555555555555557,0.6444444444444444
0060173256.png,ombres,faible,denoise_seul,0.7780320366132724,0.9193548387096774,0.3333333333333333,0.6666666666666667
0060173256.png,ombres,faible,contraste_seul,0.7894736842105263,0.9193548387096774,0.37777777777777777,0.6222222222222222
0060173256.png,ombres,faible,binarisation_seule,0.782608695652174,0.9354838709677419,0.26666666666666666,0.7333333333333334
0060173256.png,ombres,faible,pipeline_complet,0.7643020594965675,0.9193548387096774,0.24444444444444444,0.7555555555555555
00851772_1780.png,ombres,faible,aucun,0.5131034482758621,0.6422018348623854,0.5217391304347826,0.4782608695652174
00851772_1780.png,ombres,faible,deskew_seul,0.5103448275862069,0.6880733944954128,0.5434782608695652,0.4565217391304348
00851772_1780.png,ombres,faible,denoise_seul,0.5089655172413793,0.6238532110091743,0.532608695652174,0.46739130434782605
00851772_1780.png,ombres,faible,contraste_seul,0.5489655172413793,0.6513761467889908,0.44565217391304346,0.5543478260869565
00851772_1780.png,ombres,faible,binarisation_seule,0.526896551724138,0.7614678899082569,0.41304347826086957,0.5869565217391304
00851772_1780.png,ombres,faible,pipeline_complet,0.663448275862069,0.8348623853211009,0.1956521739130435,0.8043478260869565
91914407.png,ombres,faible,aucun,0.2848101265822785,0.41284403669724773,0.7528089887640449,0.2471910112359551
91914407.png,ombres,faible,deskew_seul,0.2848101265822785,0.41284403669724773,0.7528089887640449,0.2471910112359551
91914407.png,ombres,faible,denoise_seul,0.2911392405063291,0.43119266055045874,0.7415730337078652,0.2584269662921348
91914407.png,ombres,faible,contraste_seul,0.3227848101265823,0.5045871559633027,0.6853932584269663,0.3146067415730337
91914407.png,ombres,faible,binarisation_seule,0.34335443037974683,0.5137614678899083,0.6629213483146067,0.3370786516853933
91914407.png,ombres,faible,pipeline_complet,0.49841772151898733,0.6513761467889908,0.4606741573033708,0.5393258426966292
91391310.png,ombres,faible,aucun,0.6178343949044586,0.6931818181818182,0.7088607594936709,0.2911392405063291
91391310.png,ombres,faible,deskew_seul,0.5159235668789809,0.7386363636363636,0.6455696202531646,0.35443037974683544
91391310.png,ombres,faible,denoise_seul,0.6687898089171974,0.7613636363636364,0.6835443037974683,0.31645569620253167
91391310.png,ombres,faible,contraste_seul,0.4394904458598726,0.5681818181818182,0.569620253164557,0.430379746835443
91391310.png,ombres,faible,binarisation_seule,0.6178343949044586,0.8068181818181818,0.6075949367088608,0.3924050632911392
91391310.png,ombres,faible,pipeline_complet,0.6496815286624203,0.9545454545454546,0.4050632911392405,0.5949367088607596
00836816.png,ombres,faible,aucun,0.28529698149951316,0.4228571428571429,0.5615384615384615,0.43846153846153846
00836816.png,ombres,faible,deskew_seul,0.28529698149951316,0.4228571428571429,0.5615384615384615,0.43846153846153846
00836816.png,ombres,faible,denoise_seul,0.28432327166504384,0.41714285714285715,0.5692307692307692,0.4307692307692308
00836816.png,ombres,faible,contraste_seul,0.2940603700097371,0.4342857142857143,0.5538461538461539,0.4461538461538461
00836816.png,ombres,faible,binarisation_seule,0.317429406037001,0.5314285714285715,0.46923076923076923,0.5307692307692308
00836816.png,ombres,faible,pipeline_complet,0.6757546251217137,0.8742857142857143,0.16153846153846155,0.8384615384615385
0001476912.png,ombres,faible,aucun,0.7714285714285715,0.8958333333333334,0.6309523809523809,0.36904761904761907
0001476912.png,ombres,faible,deskew_seul,0.7714285714285715,0.8958333333333334,0.6309523809523809,0.36904761904761907
0001476912.png,ombres,faible,denoise_seul,0.7371428571428571,0.9270833333333334,0.5952380952380952,0.40476190476190477
0001476912.png,ombres,faible,contraste_seul,0.6209523809523809,0.7708333333333334,0.4880952380952381,0.5119047619047619
0001476912.png,ombres,faible,binarisation_seule,0.9428571428571428,1.2708333333333333,0.40476190476190477,0.5952380952380952
0001476912.png,ombres,faible,pipeline_complet,0.8361904761904762,0.9791666666666666,0.11904761904761904,0.8809523809523809
0011859695.png,ombres,faible,aucun,0.4349442379182156,0.7109375,0.4690265486725664,0.5309734513274336
0011859695.png,ombres,faible,deskew_seul,0.4349442379182156,0.7109375,0.4690265486725664,0.5309734513274336
0011859695.png,ombres,faible,denoise_seul,0.4312267657992565,0.6875,0.46017699115044247,0.5398230088495575
0011859695.png,ombres,faible,contraste_seul,0.6332094175960347,0.765625,0.34513274336283184,0.6548672566371682
0011859695.png,ombres,faible,binarisation_seule,0.530359355638166,0.71875,0.4690265486725664,0.5309734513274336
0011859695.png,ombres,faible,pipeline_complet,0.8004956629491945,0.9375,0.05309734513274336,0.9469026548672567
87533049.png,ombres,faible,aucun,0.5231259968102073,0.8090909090909091,0.4838709677419355,0.5161290322580645
87533049.png,ombres,faible,deskew_seul,0.5885167464114832,0.8727272727272727,0.3548387096774194,0.6451612903225806
87533049.png,ombres,faible,denoise_seul,0.3413078149920255,0.6727272727272727,0.4731182795698925,0.5268817204301075
87533049.png,ombres,faible,contraste_seul,0.5199362041467305,0.7727272727272727,0.40860215053763443,0.5913978494623655
87533049.png,ombres,faible,binarisation_seule,0.6379585326953748,0.9363636363636364,0.3010752688172043,0.6989247311827957
87533049.png,ombres,faible,pipeline_complet,0.6682615629984051,0.9545454545454546,0.17204301075268819,0.8279569892473118
00865872.png,ombres,faible,aucun,0.37235228539576365,0.40875912408759124,0.6545454545454545,0.34545454545454546
00865872.png,ombres,faible,deskew_seul,0.3455964325529543,0.3795620437956204,0.6363636363636364,0.36363636363636365
00865872.png,ombres,faible,denoise_seul,0.3701226309921962,0.40875912408759124,0.6545454545454545,0.34545454545454546
00865872.png,ombres,faible,contraste_seul,0.3756967670011148,0.41605839416058393,0.6454545454545455,0.3545454545454545
00865872.png,ombres,faible,binarisation_seule,0.43812709030100333,0.5255474452554745,0.6090909090909091,0.3909090909090909
00865872.png,ombres,faible,pipeline_complet,0.5451505016722408,0.7591240875912408,0.3,0.7
0001463282.png,ombres,faible,aucun,0.7595034910783554,0.9311926605504587,0.5379746835443038,0.4620253164556962
0001463282.png,ombres,faible,deskew_seul,0.7595034910783554,0.9311926605504587,0.5379746835443038,0.4620253164556962
0001463282.png,ombres,faible,denoise_seul,0.756400310318076,0.9311926605504587,0.5316455696202531,0.4683544303797469
0001463282.png,ombres,faible,contraste_seul,0.7075252133436772,0.9036697247706422,0.5253164556962026,0.47468354430379744
0001463282.png,ombres,faible,binarisation_seule,0.747866563227308,0.9403669724770642,0.5063291139240507,0.49367088607594933
0001463282.png,ombres,faible,pipeline_complet,0.78277734678045,0.9678899082568807,0.04430379746835443,0.9556962025316456
0000971160.png,ombres,faible,aucun,0.17154811715481172,0.38620689655172413,0.7068965517241379,0.2931034482758621
0000971160.png,ombres,faible,deskew_seul,0.17154811715481172,0.38620689655172413,0.7068965517241379,0.2931034482758621
0000971160.png,ombres,faible,denoise_seul,0.17154811715481172,0.38620689655172413,0.6982758620689655,0.3017241379310345
0000971160.png,ombres,faible,contraste_seul,0.1694560669456067,0.3793103448275862,0.6896551724137931,0.31034482758620685
0000971160.png,ombres,faible,binarisation_seule,0.19142259414225943,0.4827586206896552,0.603448275862069,0.39655172413793105
0000971160.png,ombres,faible,pipeline_complet,0.9006276150627615,0.9724137931034482,0.034482758620689655,0.9655172413793104
12825369.png,ombres,moyen,aucun,0.3529874213836478,0.4682926829268293,0.7692307692307693,0.23076923076923073
12825369.png,ombres,moyen,deskew_seul,0.3529874213836478,0.4682926829268293,0.7692307692307693,0.23076923076923073
12825369.png,ombres,moyen,denoise_seul,0.35062893081761004,0.4682926829268293,0.7751479289940828,0.2248520710059172
